Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Vanderbilt University - Surface Lot,124 21st Ave S,,Nashville,TN,37212,,615-322-2554,E,,Public - Credit card at all times,24 hours daily; pay lot; Also accepts Vanderbilt ID,A D M V,,,,,10,,,Non-Networked,,200-9,36.148816,-86.799577,2023-01-10,52836,2023-02-14 15:54:11 UTC,P,,,2012-08-31,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR,true,,,,,,,,LD,false,
ELEC,Jenkins and Wynne Ford Lincoln Honda,2655 Trenton Rd,,Clarksville,TN,37040,,,E,,Private,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,2,,,Non-Networked,,200-8,36.583614,-87.314186,2024-09-12,53986,2024-09-12 16:47:34 UTC,P,,,2013-04-01,,,,,J1772 NEMA520,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,AutoNation Ford Wolfchase,7925 Stage Rd,Highway 64,Memphis,TN,38133,,901-209-1257,E,,Public - Call ahead,Dealership business hours; priority for dealership vehicles,,,,,,2,,,Non-Networked,,200-9,35.203552,-89.799194,2023-09-14,53987,2024-01-31 22:07:01 UTC,P,,,2013-04-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,APSU LOT 9,311 Ford St,Located near the intersection of College St and Ford St,Clarksville,TN,37040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.532847,-87.349204,2025-01-28,62789,2025-01-28 00:38:51 UTC,,,,2014-08-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE MIDTOWN HILLS,1441 12th Ave S,Located at the Metro Nashville Midtown Hills Precinct,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.137258,-86.788609,2025-01-28,62807,2025-01-28 00:38:11 UTC,,,,2014-08-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE LENTZ 3,2500 Charlotte Ave,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.15557,-86.813431,2025-01-28,63039,2025-01-28 01:15:54 UTC,,,,2014-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Benton Nissan - Columbia,1510 Nashville Hwy,,Columbia,TN,38401,,,E,,Public - Call ahead,Dealership business hours; contact 931-388-2023 for more information,,,,,,1,1,,Non-Networked,,GPS,35.649166,-87.011382,2024-02-12,63441,2024-02-12 15:25:05 UTC,P,,,2011-04-05,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Mountain View Ford Lincoln,301 E 20th St,,Chattanooga,TN,37408,,423-756-1331,E,,Public - Call ahead,Dealership business hours; customer use only,,,,,,2,,,Non-Networked,,200-9,35.03095,-85.305742,2023-09-14,63597,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,METRO NASHVILLE FULTON GARAGE 5,1st Ave S,Located outside of Fulton Garage,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.153934,-86.767472,2025-01-28,64552,2025-01-28 00:39:45 UTC,,,,2014-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE DOUGLAS HS 2,621 Howerton St,Parking lot of Head Start near N. 7th St,Nashville,TN,37206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.176653,-86.762976,2025-01-28,68034,2025-01-28 01:20:56 UTC,,,,2015-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GARAGE RAMP PINNACLE 1,150 3rd Ave S 150 3rd Ave South,The station is located on Ramp Level 2 of the parking garage,Nashville,TN,37201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.160453,-86.774698,2025-01-28,68143,2025-01-28 00:45:51 UTC,,,,2015-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Publix #1211,4324 Harding Pike,Located in the bottom level of the parking garage near the elevators,Nashville,TN,37205,,615-279-2038,E,,Public,Store business hours; customer use only while shopping at Publix,,,,,,2,,,Non-Networked,,GPS,36.12718,-86.84697,2024-12-10,68381,2024-12-10 21:08:39 UTC,P,,,2011-03-16,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,"Free, only while shopping in Publix",,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Carlock Nissan - Jackson,495 Vann Dr,,Jackson,TN,38305,,,E,,Public - Call ahead,Dealership business hours; contact 731-422-4658 for more information,,,,,,,1,,Non-Networked,,GPS,35.668125,-88.84297,2024-02-12,68421,2024-02-12 15:25:05 UTC,P,,,2015-04-01,,,,,CHADEMO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,METRO NASHVILLE MNFD STATION 19,524b 26th Ave N,Located in parking lot of Fire Station #19,Nashville,TN,37209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.156447,-86.815539,2025-01-28,70728,2025-01-28 00:44:25 UTC,,,,2015-10-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Etowah - Depot Parking,801 Tennessee Ave,Located at 9th and Tennessee Ave,Etowah,TN,37331,,423-263-9441,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,35.322918,-84.52522,2023-01-10,73225,2023-02-14 15:54:11 UTC,LG,,,2014-11-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,METRO NASHVILLE BELLEVUE LIB,720 Baugh Rd,In front parking lot,Nashville,TN,37221,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.06949,-86.936094,2025-01-28,73707,2025-01-28 01:09:57 UTC,,,,2016-02-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,METRO NASHVILLE NFD 20,1630 Harding Pl,Located at NFD station #20,Nashville,TN,37215,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.091731,-86.826441,2025-01-28,74075,2025-01-28 00:44:31 UTC,,,,2016-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LAKESBELLEVUE LAKESBELLEVUE,200 Erin Ln,Behind Leasing Center,Nashville,TN,37221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.079471,-86.908649,2025-01-28,75502,2025-01-28 00:50:30 UTC,,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA CARTA NORTH,215 Broad St,Right of gate on second floor,Chattanooga,TN,37402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.05385,-85.31132,2025-01-28,75629,2025-01-28 00:50:37 UTC,,,,2016-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA THEATRECENTRE 1,200 River St,Under canopy,Chattanooga,TN,37405,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.061201,-85.30598,2025-01-28,75630,2025-01-28 00:50:36 UTC,,,,2016-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA N SHORE GARAGE,305 Frazier Ave,Located on the first floor,Chattanooga,TN,37405,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.062618,-85.305176,2025-01-28,75631,2025-01-28 00:50:36 UTC,,,,2016-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA SHUTTLE PARK S,1398 Market Street,Second floor on right,Chattanooga,TN,37402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.038031,-85.307156,2025-01-28,75671,2025-01-28 00:50:35 UTC,,,,2016-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA INCLINE RAILWAY,3917 St Elmo Ave,To the right at main entrance,Chattanooga,TN,37409,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.009534,-85.328442,2025-01-28,75696,2025-01-28 00:50:34 UTC,,,,2016-05-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GERMANTOWN1 IMT GERMANTOWN2,1100 3rd Ave N,"Inside parking garage, only accessible by residents",Nashville,TN,37208,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.17576,-86.784768,2025-01-28,76199,2025-01-28 00:51:57 UTC,,,,2016-06-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA ERLANGER E HOSP,1751 Gunbarrel Road,Emergency Room entrance - located to right,Chattanooga,TN,37421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.023738,-85.160777,2025-01-28,77360,2025-01-28 00:52:00 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA NORTHGATE MALL,271 Northgate Mall Dr,NEXT TO BELK,Chattanooga,TN,37343,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.130823,-85.238173,2025-01-28,77361,2025-01-28 00:51:59 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA FLYING SQUIRREL,55 Johnson Street,Southwest corner of parking lot,Chattanooga,TN,37408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.035854,-85.305218,2025-01-28,77363,2025-01-28 00:50:51 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA MEMORIAL HOSP,2525 Desales Ave.,PARKING LOT A1,Chattanooga,TN,37406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.043855,-85.260525,2025-01-28,77364,2025-01-28 00:50:37 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA CHATTANOOGA ZOO,301 North Holtzclaw,MAIN DRIVE FAR RIGHT HAND CORNER OF PARKING ACROSS FROM MAPCO GAS STATION,Chattanooga,TN,37404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.043794,-85.280574,2025-01-28,77365,2025-01-28 00:50:37 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA HAMILTON MALL,2120 Hamilton Pl Blvd,NORTH SIDE OF BELK,Chattanooga,TN,37421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.035694,-85.15777,2025-01-28,77366,2025-01-28 00:50:29 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA BETHLEHEM CNTR,200 West 38th Street,MAIN ENTRANCE - LEFT SIDE OF BUILDING,Chattanooga,TN,37410,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.005733,-85.311911,2025-01-28,77367,2025-01-28 00:50:26 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Big South Fork National River and Recreation Area,4564 Leatherwood Rd,,Oneida,TN,37841,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,36.470898,-84.651393,2025-01-13,77668,2025-01-13 23:38:08 UTC,FG,16,Department of the Interior,2016-08-15,,,,,J1772,US,,,,Privé,,private,,DOI,NATL_PARK,,,,,,,,,,,,,,,,,,,,,,Big South Fork National River and Recreation Area,,,,false,
ELEC,University of Tennessee - 11th Street Parking Garage,1101 Cumberland Ave,Top level,Knoxville,TN,37916,,865-974-6031,E,,Public,24 hours daily; parking permit required,,,,,,2,1,,Non-Networked,,200-9,35.95953,-83.924911,2024-11-06,78292,2024-11-06 19:40:58 UTC,P,,,2015-10-01,,,,,CHADEMO J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR,true,,,,,,,,LD,false,
ELEC,University of Tennessee - Staff Area 23,1350 Pat Head Summitt St,,Knoxville,TN,37916,,865-974-6031,E,,Public,24 hours daily; parking permit required,,,,,,6,,,Non-Networked,,GPS,35.951858,-83.9316,2024-11-06,78293,2024-11-06 19:40:58 UTC,P,,,2015-10-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR,true,,,,,,,,LD,false,
ELEC,University of Tennessee - Agriculture Campus,2402 Chapman Dr,,Knoxville,TN,37916,,865-974-6031,E,,Public,24 hours daily; parking permit required,,,,,,6,,,Non-Networked,,GPS,35.946202,-83.93878,2024-11-06,78294,2024-11-06 19:40:58 UTC,P,,,2015-10-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR,true,,,,,,,,LD,false,
ELEC,CARTA AIRPORT LOT2 #3,1001 Airport Rd,Right of toll booth,Chattanooga,TN,37421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.038042,-85.195795,2025-01-28,78354,2025-01-28 00:51:59 UTC,,,,2016-09-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA SAU 4,Hickman Drive,,Collegedale,TN,37363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.050309,-85.050405,2025-01-28,78399,2025-01-28 01:01:23 UTC,,,,2016-09-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SEVENSPRINGS 7SPRINGS_3,320 Seven Springs Way,3rd floor of parking garage,Brentwood,TN,37027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.041618,-86.770424,2025-01-28,78943,2025-01-28 00:51:41 UTC,,,,2016-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TERMINAL-GARAGE STATION 01,1 Terminal Drive,,Nashville,TN,37217,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.110741,-86.672007,2025-01-28,79332,2025-01-28 00:50:25 UTC,,,,2016-10-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TAPESTRY EV 1,300 Centerview Dr,,Brentwood,TN,37027,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.026078,-86.789115,2025-01-28,79958,2025-01-28 00:53:40 UTC,,,,2016-11-23,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA ST ELMO #1,3001-3099 St Elmo Ave,,Chattanooga,TN,37408,,888-758-4389,T,2024-09-24,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.021658,-85.321318,2025-01-28,80496,2025-01-28 00:55:25 UTC,,,,2017-01-05,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA 548 VINE ST #2,548 Vine St,,Chattanooga,TN,37403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.048058,-85.300749,2025-01-28,80499,2025-01-28 00:54:38 UTC,,,,2017-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA MLK,527 E M L King Blvd,,Chattanooga,TN,37403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.043428,-85.301786,2025-01-28,80500,2025-01-28 00:54:04 UTC,,,,2017-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA W11TH ST @BROAD,1-99 W 11th St,,Chattanooga,TN,37402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.04403,-85.310026,2025-01-28,80504,2025-01-28 00:55:26 UTC,,,,2017-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,INTOWN SUITES SMYRNA,742 President Place,Near back entrance,Smyrna,TN,37167,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.97745,-86.560795,2025-01-28,85392,2025-01-28 00:55:14 UTC,,,,2017-06-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA MAI BELL APT,601-699 S Hawthorne St,,Chattanooga,TN,37404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.033667,-85.277644,2025-01-28,85877,2025-01-28 00:50:38 UTC,,,,2017-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA 8007 VOLKSWAGEN,8007 Volkswagen Dr,Near front entrance at roundabout,Chattanooga,TN,37421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.072113,-85.131349,2025-01-28,89771,2025-01-28 00:57:14 UTC,,,,2017-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CARTA 7380 TN 317,7380 TN-317,Parking next to gas pumps,Chattanooga,TN,37421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.070661,-85.133595,2025-01-28,89772,2025-01-28 00:57:14 UTC,,,,2017-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Brookview Promenade,265 Brookview Centre Way,,Knoxville,TN,37919,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,35.935669,-84.005456,2025-01-28,95183,2025-01-28 00:04:46 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Henderson Hutcherson and McCullough,1200 Market St,,Chattanooga,TN,37402,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,35.0421861,-85.308904,2025-01-28,95190,2025-01-28 00:04:46 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Titanic Pigeon Forge,2134 Parkway,,Pigeon Forge,TN,37863,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.821406,-83.578337,2025-01-28,95203,2025-01-28 00:04:46 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Loews Vanderbilt Hotel,2100 West End Avenue,,Nashville,TN,37203,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,36.150544,-86.802403,2025-01-28,95221,2025-01-28 00:16:05 UTC,,,,2011-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Franklin - 2nd Ave,109 2nd Ave South,,Franklin,TN,37064,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.9256575,-86.8674099,2025-01-28,95453,2025-01-28 00:14:15 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Franklin - 4th Ave,115 4th Avenue South,,Franklin,TN,37064,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.9241797,-86.8699657,2025-01-28,95454,2025-01-28 00:14:15 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Midtown Cafe,102 19th Avenue S,,Nashville,TN,37203,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.151923,-86.79686,2025-01-28,95484,2025-01-28 00:26:47 UTC,,,,2014-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Integra Hills Preserve,9100 Integra Preserve Court,,Ooltewah,TN,37363,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.0663,-85.0745,2025-01-28,95497,2025-01-28 00:08:41 UTC,,,,2016-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Commodore Hotel Linden,114 E. Main Street,,Linden,TN,37096,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.616609,-87.838277,2025-01-28,95649,2025-01-28 00:06:47 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Pellissippi State (Magnolia Ave),1610 E Magnolia Ave,,Knoxville,TN,37917,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.977993,-83.907603,2025-01-28,95772,2025-01-28 00:17:53 UTC,,,,2011-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Pellissippi State,10915 Hardin Valley Road,,Knoxville,TN,37932,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.94657,-84.164617,2025-01-28,95978,2025-01-28 00:16:09 UTC,,,,2011-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Pellissippi State (Blount County Campus),2731 W. Lamar Alexander Hwy,,Friendsville,TN,37737,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.755076,-84.072247,2025-01-28,96093,2025-01-28 00:24:58 UTC,,,,2012-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Fairfield Inn & Suites Kodak,3620 Outdoor Sportsman Place,,Kodak,TN,37764,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,35.985804,-83.610977,2025-01-28,96156,2025-01-28 00:04:53 UTC,,,,2015-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Cross Park Realty Partners LLC,9111 Cross Park Dr,,Knoxville,TN,37923,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,35.92301,-84.08731,2025-01-28,96322,2025-01-28 00:06:49 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hilton Garden Inn Chattanooga,2343 Shallowford Village Dr.,,Chattanooga,TN,37421,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,35.045076,-85.156036,2025-01-28,96356,2025-01-28 00:28:23 UTC,,,,2011-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
